CAND_ID,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC
H6CO06058,"CARROLL, MORGAN",DEM,2016,CO,H,6,C,C,C00580647
H6CO06066,"BRADELL, KYLE",REP,2016,CO,H,6,C,N,C00608034
H6CO06082,"WORTHEY, ROBERT",GRE,2016,CO,H,6,C,N,
H6CO07023,"PERLMUTTER, EDWIN G",DEM,2016,CO,H,7,I,C,C00410639
H6CO07098,"BAKER, BRUCE",REP,2016,CO,H,7,C,N,C00606855
H6CO07106,"ATHANASOPOULOS, GEORGE MR.",REP,2016,CO,H,7,C,C,C00610279
H6CO07114,"BUCHANAN, MARTIN",LIB,2016,CO,H,7,C,N,
H6CT01164,"JACKSON, CHARLES",UNK,2016,CT,H,1,C,N,
H6CT01172,"STEWART, MARK",UNK,2016,CT,H,1,C,N,
H6CT02154,"BROOKES, ANN E",REP,2016,CT,H,2,C,C,C00613992
H6CT02162,"PELTO, JONATHAN",GRE,2016,CT,H,2,C,N,
H6CT02170,"TRACESKI, ELIZABETH F.",UNK,2016,CT,H,2,C,N,
H6CT03145,"CADENA , ANGEL LUIS JR",REP,2016,CT,H,3,C,N,C00617431
H6CT03152,"RULE, ANDREW",UNK,2016,CT,H,3,C,N,
H6CT03160,"SCHAEFER, CHRISTOPHER",UNK,2016,CT,H,3,C,N,
H6CT04119,"DUFFEE, RICHARD Z",GRE,2008,CT,H,4,C,N,C00445619
H6CT05140,"MAXWELL, MATTHEW",REP,2016,CT,H,5,C,C,C00600981
H6CT05157,"COPE, CLAY",REP,2016,CT,H,5,C,C,C00605659
H6CT05165,"STEVENS, WILLIAM MARK",REP,2016,CT,H,5,C,C,C00618447
H6CT05173,"ADAMS, ANN-MARIE",UNK,2016,CT,H,5,C,N,
H6CT05181,"GREENSTEIN, MARK",UNK,2016,CT,H,5,C,N,
H6CT05199,"SPERRY, AARON",UNK,2016,CT,H,5,C,N,
H6DC00154,"MISCUK, ANDY",DEM,2006,DC,H,0,C,P,C00423798
H6DC00162,"MOULTON, MARTIN",LIB,2016,DC,H,0,C,N,
H6DE00198,"SHORT, BRYON HALL",DEM,2016,DE,H,0,O,C,C00588285
H6DE00206,"ROCHESTER, LISA BLUNT",DEM,2016,DE,H,0,O,C,C00590778
H6DE00214,"WALKER, SCOTT",DEM,2016,DE,H,0,O,N,
H6DE00222,"WEIR, ELIAS J",DEM,2016,DE,H,0,O,N,
H6DE00230,"FRANZ, ROBERT NELSON III",UNK,2016,DE,H,0,O,N,
H6DE00248,"LINNEY, RACHELLE LEE",UNK,2016,DE,H,0,O,N,
H6DE00255,"PERRI, MARK J.",GRE,2016,DE,H,0,O,N,
H6DE00263,"SMITH, CAMPBELL",UNK,2016,DE,H,0,O,N,
H6DE01071,"REIGLE, HANS",REP,2016,DE,H,0,O,C,C00574129
H6DE01089,"TOWNSEND, BRYAN",DEM,2016,DE,H,0,O,C,C00588491
H6DE01097,"BARNEY, SEAN",DEM,2016,DE,H,0,O,C,C00592857
H6FL00103,"RABINOWITZ, JEFFREY G",IND,2016,FL,H,,,N,C00587774
H6FL01085,"BROWN, ANITRA NICOLE MS.",NNE,2015,FL,H,1,C,N,
H6FL01093,"THIES, CHARLES",IND,2016,FL,H,1,O,N,C00599480
H6FL01101,"FRAZIER, BRIAN WAYNE",REP,2016,FL,H,1,O,C,C00612309
H6FL01119,"GAETZ, MATT",REP,2016,FL,H,1,O,C,C00612432
H6FL01127,"KONDRAT'YEV, AMANDA",DEM,2016,FL,H,1,O,N,C00612440
H6FL01135,"GAZLAY, RICHARD ERIC",REP,2016,FL,H,1,O,N,C00612689
H6FL01143,"MILLS, JOHN",REP,2016,FL,H,1,O,C,C00565366
H6FL01150,"ZUMWALT, JAMES",REP,2016,FL,H,1,O,C,C00614024
H6FL01168,"DOSEV, CRIS",REP,2016,FL,H,1,O,C,C00614057
H6FL01176,"SPECHT, STEVEN K.",DEM,2016,FL,H,1,O,C,C00614271
H6FL01184,"EVERS, GREG",REP,2016,FL,H,1,O,C,C00614974
H6FL01192,"SCHREY, ELIZABETH ANNE",NPA,2016,FL,H,1,O,N,C00614842
H6FL01200,"RYAN, MICHELLE",IND,2016,FL,H,1,O,N,C00615633
H6FL01218,"BYDLAK, REBEKAH JOHANSEN MRS.",REP,2016,FL,H,1,O,C,C00615286
H6FL01226,"BLAKE, ROBERT EDWARD",REP,2016,FL,H,1,O,C,C00616102
H6FL01234,"SAVAGE, MARVIN D",DEM,2016,FL,H,1,O,N,
H6FL01242,"FAIRCHILD, GARY",REP,2016,FL,H,1,O,N,
H6FL02190,"THOMAS, MARY",REP,2016,FL,H,2,O,C,C00581397
H6FL02208,"DUNN, NEAL PATRICK MD, FACS",REP,2016,FL,H,2,O,C,C00582304
H6FL02216,"MORAN, JEFF",REP,2016,FL,H,2,O,C,C00607978
H6FL02224,"SUKHIA, KEN",REP,2016,FL,H,2,O,C,C00612515
H6FL02232,"WILLIAMSON, MICHAEL",NPA,2016,FL,H,2,O,N,C00618066
H6FL02240,"LAPHAM, ROBERT B",LIB,2016,FL,H,2,O,C,C00620708
H6FL02257,"DARTLAND, WALTER",DEM,2016,FL,H,2,O,C,C00621052
H6FL02265,"CRAPPS, STEVE",DEM,2016,FL,H,2,O,N,C00621441
H6FL02273,"ROBERTS, ANTOINE EDWARD",OTH,2016,FL,H,2,O,N,
H6FL03057,"EMERY, ED",DEM,2016,FL,H,3,C,C,C00580019
H6FL03065,"TOUCHTON,, ELIZABETH KAREN ESQUIRE",DEM,2016,FL,H,3,C,N,
H6FL03073,"WELLS, THOMAS BECKWITH",DEM,2016,FL,H,3,C,C,C00620559
H6FL03081,"MCGURN, KENNETH RANDOL",DEM,2016,FL,H,3,C,N,C00620658
H6FL04097,"MCCLURE, WILLIAM A MR",REP,2016,FL,H,4,O,C,C00614743
H6FL04105,"RUTHERFORD, JOHN",REP,2016,FL,H,4,O,C,C00615294
H6FL04113,"RAY, LAKE GROSS III",REP,2016,FL,H,4,O,C,C00616276
H6FL04121,"TANZLER, HANS MR. III",REP,2016,FL,H,4,O,C,C00616698
H6FL04139,"FLETCHER, JULIA",REP,2016,FL,H,4,O,N,
H6FL04147,"MALIN, EDWARD ANTHONY",REP,2016,FL,H,4,O,C,C00618900
H6FL04154,"KAUFMAN, STEVE",REP,2016,FL,H,4,O,C,C00620203
H6FL04170,"MURPHY, DANIEL",OTH,2016,FL,H,4,O,N,
H6FL05169,"SCURRY-SMITH, GLOREATHA (GLO)",REP,2016,FL,H,5,C,C,C00577585
H6FL05177,"LOWE, THUY",REP,2016,FL,H,10,C,C,C00578047
H6FL05185,"PLOECKELMANN, MICHAEL REUBEN MR",IND,2016,FL,H,5,C,N,
H6FL05193,"HOLLOWAY, LASHONDA J",DEM,2016,FL,H,5,C,C,C00590190
H6FL06100,"BARRINGER, ADAM",REP,2016,FL,H,6,C,C,C00578971
H6FL06118,"GALLOWAY, G.G.",REP,2016,FL,H,6,C,C,C00586628
H6FL06126,"MCCULLOUGH, WILLIAM",DEM,2016,FL,H,6,C,C,C00586529
H6FL06134,"TAYLOR, DWAYNE L",DEM,2016,FL,H,6,C,C,C00592006
H6FL06142,"ANTHONY, MALCOLM",REP,2016,FL,H,6,C,C,C00592972
H6FL06159,"PAPPAS, GEORGE STEVE",DEM,2016,FL,H,6,C,C,C00593285
H6FL06167,"PATTY, BRANDON JOEL",REP,2016,FL,H,6,C,P,C00602839
H6FL06175,"SANTIAGO, DAVID",REP,2016,FL,H,6,C,C,C00607192
H6FL06183,"COSTELLO, FREDRICK WILLIAM",REP,2016,FL,H,6,C,C,C00607531
H6FL06191,"MOONEY, PATRICK",REP,2016,FL,H,6,C,C,C00609016
H6FL06209,"JUSICK, JAMES ANTHONY",REP,2016,FL,H,6,C,N,C00609727
H6FL06217,"FOXX, DAVID SCOTT",REP,2016,FL,H,4,O,N,C00614602
H6FL06225,"MCGOVERN, JAMES JOSEPH",DEM,2016,FL,H,6,C,C,C00620385
H6FL07108,"MORNING, JOHN",REP,2016,FL,H,7,C,N,C00580803
H6FL07116,"PHILLIPS, WILLIAM CALVIN JR",DEM,2016,FL,H,7,C,C,C00589895
H6FL07124,"BUSCH, MARK",REP,2016,FL,H,7,C,N,C00609305
H6FL07132,"WEINGART, PATRICK DONOVAN",IND,2016,FL,H,7,C,N,C00610329
H6FL07140,"MURPHY, STEPHANIE",DEM,2016,FL,H,7,C,C,C00620443
H6FL07157,"PLASKON, MIKE",OTH,2016,FL,H,7,C,N,
H6FL08130,"KRULICK, AL",NNE,2014,FL,H,7,C,P,C00563114
H6FL08213,"GRAYSON, ALAN MARK",DEM,2016,FL,H,9,I,C,C00424713
H6FL08247,"LONG, WILLIAM TODD",REP,2012,FL,H,9,C,P,C00517078
H6FL08254,"STINSON, BILL",NPA,2016,FL,H,8,C,C,C00619783
H6FL09070,"BILIRAKIS, GUS M",REP,2016,FL,H,12,I,C,C00408534
H6FL09146,"CRABTREE, VALLERI",DEM,2016,FL,H,9,O,C,C00570820
H6FL09153,"RANGEL, RICARDO",DEM,2016,FL,H,9,O,C,C00580308
H6FL09161,"RANDOLPH, SUSANNAH",DEM,2016,FL,H,9,O,C,C00581041
H6FL09179,"SOTO, DARREN",DEM,2016,FL,H,9,O,C,C00581074
H6FL09187,"GRAYSON, DENA MD, PHD",DEM,2016,FL,H,9,O,C,C00581926
H6FL09195,"LIEBNITZKY, WAYNE",REP,2016,FL,H,9,O,C,C00582015
H6FL09203,"RENTAS, WANDA",REP,2016,FL,H,9,O,C,C00588962
H6FL09211,"BORDERS, JASON D",DEM,2016,FL,H,9,O,N,C00591297
H6FL09229,"PRICE, LEROI",OTH,2016,FL,H,9,O,N,
H6FL09237,"GARCIA, CARMELO",DEM,2016,FL,H,9,O,N,
H6FL10128,"VEGA, ANGEL L.",DEM,2016,FL,H,10,C,N,
H6FL10136,"THOMPSON, GERALDINE F.",DEM,2016,FL,H,10,C,C,C00589689
H6FL10151,"FAHMY, FATIMA RITA",DEM,2016,FL,H,10,C,C,C00590935
H6FL10169,"POE, BOB",DEM,2016,FL,H,10,C,C,C00602953
H6FL11126,"CASTOR, KATHY",DEM,2016,FL,H,14,I,C,C00410761
H6FL11142,"STEINBERG, MICHAEL A",DEM,2016,FL,H,20,C,N,C00615039
H6FL11175,"ADAMS, EDDIE JR",REP,2016,FL,H,14,C,N,C00592923
H6FL11209,"GRABELLE, JUSTIN M",REP,2016,FL,H,11,O,C,
H6FL11217,"MARTIN, JACK",REP,2016,FL,H,11,O,N,C00607051
H6FL12173,"STONE, DAMIAN DR",DEM,2016,FL,H,12,C,N,C00581470
H6FL12181,"TAGER, ROBERT MATTHEW",DEM,2016,FL,H,12,C,C,C00616920
H6FL13114,"HUDSON, GEORGE T",REP,2006,FL,H,13,O,P,C00412387
H6FL13130,"LA FEVERS, MICHAEL S",DEM,2006,FL,H,13,O,P,C00412627
H6FL13148,"BUCHANAN, VERNON",REP,2016,FL,H,16,I,C,C00412759
H6FL13163,"BOYLE, COLIN",IND,2006,FL,H,13,C,N,C00418756
H6FL13189,"LYNN, ERIC",DEM,2016,FL,H,13,C,C,C00575233
H6FL13197,"WALKER, KIMBERLY H MS",DEM,2016,FL,H,13,C,N,C00591388
H6FL13205,"CRIST, CHARLIE JOSEPH",DEM,2016,FL,H,13,C,C,C00590067
H6FL13213,"DECAILLY, PAUL",REP,2016,FL,H,13,C,N,C00608646
H6FL14104,"GONZALEZ, EVELIO",REP,2016,FL,H,14,C,N,C00591867
H6FL14112,"QUINN, CHRISTINE YVONNE",REP,2016,FL,H,14,C,C,C00609297
H6FL15150,"LANGE, JAMES KELLY",DEM,2016,FL,H,15,C,C,C00607218
H6FL16067,"LUTRIN, DAVID LEE",DEM,2012,FL,H,16,C,N,C00481333
H6FL16075,"ROSS, EMMIE",IND,2006,FL,H,16,C,N,C00427567
H6FL16083,"KING, BRENT",DEM,2016,FL,H,16,C,C,C00610303
H6FL16091,"SATCHER, JAMES",REP,2016,FL,H,16,C,N,C00624601
H6FL18048,"TAYLOR, PRISCILLA ANN",DEM,2016,FL,H,18,O,C,C00574954
H6FL18055,"NEGRON, REBECCA",REP,2016,FL,H,18,O,C,C00575910
H6FL18071,"MCKINLAY, MELISSA",DEM,2016,FL,H,18,O,C,C00577957
H6FL18089,"MOWERY, TOD",REP,2016,FL,H,18,O,C,C00578039
H6FL18097,"MAST, BRIAN",REP,2016,FL,H,18,O,C,C00579896
H6FL18105,"KOZELL, RICK",REP,2016,FL,H,18,O,C,C00579102
H6FL18113,"CHANE, JONATHAN",DEM,2016,FL,H,18,O,C,C00580498
H6FL18121,"SPALDING, CARLA ARLENE",IND,2016,FL,H,18,O,C,C00581330
H6FL18139,"NIKPOUR, NOELLE",REP,2016,FL,H,18,O,C,C00582684
H6FL18147,"PERKINS, RANDY",DEM,2016,FL,H,18,O,C,C00592261
H6FL18162,"ROTH, RICK",REP,2016,FL,H,18,O,C,C00599472
H6FL18170,"MARKS, STEPHEN J",REP,2016,FL,H,18,O,N,C00612408
H6FL18188,"KEAVY, MICHAEL",REP,2016,FL,H,18,O,N,C00617506
H6FL18196,"HOLLOMAN, MARILYN",OTH,2016,FL,H,18,O,N,
H6FL19079,"ST LOUIS LAROSE, VALENCIA",DEM,2016,FL,H,19,O,N,C00592899
H6FL19087,"ROONEY, FRANCIS",REP,2016,FL,H,19,O,C,C00618223
H6FL19095,"BONGINO, DANIEL J",REP,2016,FL,H,19,O,C,C00619320
H6FL19103,"BYRON, DAVID FRANCIS II",NPA,2016,FL,H,19,O,N,
H6FL20044,"STEINBERG, MICHAEL ALAN",DEM,2016,FL,H,20,C,N,C00616813
H6FL20051,"STEIN, GARY",REP,2016,FL,H,20,C,N,
H6FL21026,"STANDARD, SEAN DAVID MR. SR.",REP,2016,FL,H,21,C,N,C00607440
H6FL22073,"BENSMIHEN, JOSEPH",REP,2016,FL,H,22,C,C,C00576660
H6FL22081,"FREEMAN, MARC BENJAMIN",REP,2016,FL,H,18,C,C,C00581033
H6FL23048,"ANDERSON, STEPHANIE MS.",NPA,2016,FL,H,23,C,N,C00575746
H6FL23055,"MENDENHALL, DAVID",IND,2016,FL,H,23,C,N,
H6FL23063,"CANOVA, TIMOTHY A.",DEM,2016,FL,H,23,C,C,C00602920
H6FL23071,"FEIGENBAUM, MARTIN",REP,2016,FL,H,23,C,C,C00607713
H6FL23089,"ENDRISS, DONALD",NPA,2016,FL,H,23,C,C,C00615765
H6FL23097,"MILSTEIN, LYLE",NPA,2016,FL,H,23,C,C,C00620278
H6FL24038,"HILL, RANDAL",DEM,2016,FL,H,24,C,C,C00581124
H6FL24046,"PIERRE-CHARLES, IDSON",DEM,2016,FL,H,24,C,N,C00602540
H6FL24053,"BURKE, ROBERT INGRAM",OTH,2016,FL,H,24,C,N,
H6FL25027,"VALDES, ALINA",DEM,2016,FL,H,25,C,C,C00578252
H6FL26017,"ADAMS, DAVID ANDREW",REP,2016,FL,H,27,C,N,C00579870
H6FL26025,"ST LOUIS LAROSE, VALENCIA",DEM,2016,FL,H,19,O,N,C00592899
H6FL26033,"PEIXOTO, JOSE F",REP,2016,FL,H,26,C,N,C00614800
H6FL27015,"PEREZ, FRANK",DEM,2016,FL,H,27,C,C,C00591743
H6FL27023,"SACKRIN, ADAM",DEM,2016,FL,H,27,C,C,C00617720
H6FL27031,"FUHRMAN, SCOTT",DEM,2016,FL,H,27,C,C,C00618983
H6FL27049,"PEIRO, MARIA MAGDALENA",REP,2016,FL,H,27,C,C,C00621920
H6GA02115,"SCOTT, BOBBY L.",REP,2016,GA,H,2,C,C,C00609024
H6GA02123,"VANN, DIANE SWANSON",REP,2016,GA,H,2,C,N,
H6GA03089,"MARLOWE, HAYDEN",REP,2016,GA,H,3,O,N,C00603118
H6GA03097,"MIX, RICHARD",REP,2016,GA,H,3,O,C,C00607549
H6GA03105,"PACE, JIM",REP,2016,GA,H,3,O,C,C00607572
H6GA03113,"FERGUSON, ANDERSON DREW IV",REP,2016,GA,H,3,O,C,C00607838
H6GA03121,"ANDERS, SAMUEL",REP,2016,GA,H,3,O,C,C00609537
H6GA03139,"COOK, TAMARKUS",DEM,2016,GA,H,3,O,C,C00614792
H6GA03147,"THOMAS, ARNALL ""ROD""",REP,2016,GA,H,3,O,N,
H6GA03154,"PENDLEY, ANGELA",DEM,2016,GA,H,3,O,N,C00614685
H6GA04129,"JOHNSON, HENRY C 'HANK'",DEM,2016,GA,H,4,I,C,C00418293
H6GA04137,"COYNE III, JOHN F",DEM,2016,GA,H,4,C,C,C00422105
H6GA04152,"ARMENDARIZ, VICTOR",REP,2016,GA,H,4,C,N,
H6GA05217,"LEWIS, JOHN R.",DEM,2016,GA,H,5,I,C,C00202416
H6GA05290,"BELL, DOUGLAS ANTHONY",REP,2016,GA,H,5,C,C,C00599498
H6GA06116,"WILSON, KURT",REP,2016,GA,H,6,C,N,
H6GA06124,"STOOKSBURY, RODNEY",DEM,2016,GA,H,6,C,N,C00619270
H6GA07148,"JONES, ANDREW JOHN",DEM,2016,GA,H,7,C,N,
H6GA07155,"MALIK, RASHID",DEM,2016,GA,H,7,C,N,
H6GA07163,RASHID MALIK,DEM,2016,GA,H,7,C,N,C00628065
H6GA08120,"HARRIS, JAMES NEAL",DEM,2016,GA,H,8,C,N,
H6GA09235,"SCUPIN, MICHAEL LEE",REP,2016,GA,H,9,C,C,C00609149
H6GA09243,"BROUN, PAUL",REP,2016,GA,H,9,C,C,C00611848
H6GA10159,"WARE, LEONARD",IND,2016,GA,H,10,C,N,C00605626
H6GA11074,"DAVIS, BILLY",REP,2016,GA,H,11,C,C,C00613216
H6GA11082,"COWAN, DANIEL",REP,2016,GA,H,11,C,C,C00613786
H6GA12015,"NOLIN, JOYCE",DEM,2016,GA,H,12,C,N,
H6GA12031,"MCCRACKEN, TRICIA CARPENTER",DEM,2016,GA,H,12,C,C,C00614255
H6GA14011,"TUCK, MICKEY",REP,2016,GA,H,14,C,C,C00582585
H6GA14029,"LEVENE, ALLAN MR.",REP,2016,TN,H,3,C,C,C00611608
H6GA14037,"BOGGS, PATRICK A",OTH,2016,GA,H,14,C,N,
H6GU00042,"BABAUTA, ANTHONY M",DEM,2016,GU,H,0,C,C,C00620765
H6GU01016,"CAMACHO, FELIX P GOVERNOR",REP,2016,GU,H,0,C,C,C00610204
H6HI01113,"HANNEMANN, MULIUFI F 'MUFI'",DEM,2012,HI,H,2,O,P,C00501833
H6HI01196,"OCASIO, JAVIER",DEM,2016,HI,H,1,O,N,C00610485
H6HI01204,"ADKINS, ALEXANDER EDWARD MR",DEM,2016,HI,H,1,O,N,C00614966
H6HI01220,"AHU ISA , LEI (LEINAALA)",DEM,2016,HI,H,1,O,N,
H6HI01238,"KIM, HOWARD",DEM,2016,HI,H,1,O,N,
H6HI01246,"PULETASI , SAM",DEM,2016,HI,H,1,O,N,
H6HI01253,"SHARSH-DAVIS, LEI",DEM,2016,HI,H,1,O,N,
H6HI01261,"YIM, ALAN J.K.",LIB,2016,HI,H,1,O,N,
H6HI01279,"OSTROV, SHIRLENE D. (SHIRL)",REP,2016,HI,H,1,O,N,
H6HI01287,"DELACRUZ SANTIAGO OSTROV, SHIRLENE",REP,2016,HI,H,1,O,N,
H6HI01295,"CROSS, PETER",DEM,2016,HI,H,1,O,N,
H6HI01303,"PLOTZENEDER, PETER H.",OTH,2016,HI,H,1,O,N,
H6HI02251,"HIRONO, MAZIE MRS.",DEM,2012,HI,H,2,C,P,C00420760
H6HI02335,"AIPOALANI, HANALEI Y",DEM,2006,HI,H,2,C,N,C00426007
H6HI02376,"TURNER, RICHARD L",NON,2016,HI,H,2,C,N,C00619809
H6HI02384,"CHAN HODGES, SHAY",DEM,2016,HI,H,2,C,C,C00619700
H6HI02392,"HAFNER, ERIC",REP,2016,HI,H,2,C,N,
H6HI02400,"KAAIHUE, ANGELA AULANI",REP,2016,HI,H,2,C,N,
H6IA01155,"PATEL, RAVI B",DEM,2016,IA,H,1,C,C,C00572842
H6IA01163,"KROEGER, GARY",DEM,2016,IA,H,1,C,C,C00575274
H6IA02146,"LOEBSACK, DAVID WAYNE",DEM,2016,IA,H,2,I,C,C00414318
H6IA02153,"CHELGREN, ERIC MARK",REP,2016,IA,H,2,C,N,C00590018
H6IA02161,"PETERS, CHRISTOPHER CARL",REP,2016,IA,H,2,C,C,C00613539
H6IA03235,"ADAMS, DESMUND DOUGLAS",DEM,2016,IA,H,3,C,C,C00580282
H6IA03243,"SHERZAN, MIKE",DEM,2016,IA,H,3,C,C,C00597096
H6IA03250,"ADDY, CLAUDIA",NPA,2016,IA,H,3,C,N,
H6IA04134,"WEAVER, KIMBERLY",DEM,2016,IA,H,4,C,C,C00584284
H6IA04142,"BERTRAND, RICK",REP,2016,IA,H,4,C,N,
H6ID01144,"SORENSEN, SHEILA",REP,2006,ID,H,1,O,P,C00410886
H6ID01177,"SALI, WILLIAM T.",REP,2010,ID,H,1,C,P,C00414078
H6ID01201,"OLSON, DAVID EDWIN",IND,2010,ID,H,1,C,N,C00479550
H6ID01243,"COUNSIL, GORDON JOE",IND,2016,ID,H,1,C,N,C00582510
H6ID01250,"PIOTROWSKI, JAMES M",DEM,2016,ID,H,1,C,C,C00611293
H6ID01268,"FOX, SHIZANDRA",DEM,2016,ID,H,1,C,N,
H6ID01276,"NIKOLOVA, STANIELA RADKOVA",DEM,2016,ID,H,1,C,N,C00613125
H6ID01284,"HAUGEN, ISAAC M.",REP,2016,ID,H,1,C,N,
H6ID02175,"RODERICK, STEVE",REP,2016,ID,H,2,C,N,C00592477
H6ID02183,"TOMKINS, ANTHONY DAVID",CON,2016,ID,H,2,C,N,C00607366
H6ID02191,"GRAYSON, RICHARD",DEM,2016,ID,H,2,C,N,
H6ID02209,"MARTINEZ, JENNIFER",DEM,2016,ID,H,2,C,N,
H6IL01142,"HARDIMAN, TIO MARIO",DEM,2016,IL,H,1,C,N,C00584763
H6IL01159,"DEUSER, AUGUST (O'NEILL)",REP,2016,IL,H,1,C,C,C00588384
H6IL01167,"BROOKINS, HOWARD B. JR.",DEM,2016,IL,H,1,C,C,C00592725
H6IL01175,"TILLMAN II, JIMMY LEE",REP,2016,IL,H,1,C,N,
H6IL02124,"JACKSON, JESSE L JR",DEM,2014,IL,H,2,C,N,C00305920
H6IL02199,"MORROW, JOHN F.",REP,2016,IL,H,2,C,N,C00620237
H6IL02264,"MYRICKES, DORIAN C. L.",DEM,2016,IL,H,2,C,N,
H6IL03130,"JACOBSON, OREN",DEM,2016,IL,H,3,C,N,C00577593
H6IL03148,"JONES, ARTHUR J.",REP,2016,IL,H,3,C,N,
H6IL04138,"STRAW, ANDREW",REP,2016,IL,H,8,O,N,C00577767
H6IL04146,"SALAS, JAVIER MR",DEM,2016,IL,H,4,C,C,C00581694
H6IL05150,"KOLBER, VINCE",REP,2016,IL,H,5,C,C,C00566307
H6IL05168,"GRIMSLEY, WARREN GRIZZ",GRE,2016,IL,H,5,C,N,C00582155
H6IL05176,"SHERMAN, ROB",GRE,2016,IL,H,5,C,N,
H6IL05184,"MAYERS, RICHARD B. ""RIVERVIEW""",GRE,2016,IL,H,5,C,N,
H6IL05192,"BARZ, MICHAEL THOMAS",W,2016,IL,H,5,C,N,C00608794
H6IL06117,"ROSKAM, PETER",REP,2016,IL,H,6,I,C,C00410969
H6IL06141,"DUCKWORTH, L. TAMMY",DEM,2016,IL,H,8,I,C,C00498634
H6IL06158,"KINZLER, GORDON (JAY)",REP,2016,IL,H,6,C,C,C00590166
H6IL06166,"HOWLAND, AMANDA",DEM,2016,IL,H,6,C,C,C00610923
H6IL06174,"DRABIK, GERALD ""JERRY""",REP,2016,IL,H,6,C,N,
H6IL07289,"DAY, THOMAS",DEM,2016,IL,H,7,C,C,C00581454
H6IL07297,"ENYIA, AMARA DR.",DEM,2016,IL,H,7,C,N,C00587303
H6IL07305,"LEEF, JEFFREY A.",REP,2016,IL,H,7,C,N,
H6IL08147,"KRISHNAMOORTHI, S. RAJA",DEM,2016,IL,H,8,O,C,C00575092
H6IL08154,"CULLERTON, TOM",DEM,2016,IL,H,8,O,C,C00576314
H6IL08162,"NOLAND, MICHAEL",DEM,2016,IL,H,8,O,C,C00575472
H6IL08170,"DICIANNI, PETER",REP,2016,IL,H,8,O,C,C00589036
H6IL08188,"BULLWINKEL, DEBORAH M",DEM,2016,IL,H,8,O,C,C00584797
H6IL08196,"HANTSCH, JOSEPH J",REP,2016,IL,H,8,O,N,
H6IL08204,"EVENS, RICHARD",REP,2016,IL,H,8,O,N,
H6IL09137,"DETZEL, DENIS",REP,2016,IL,H,9,C,N,C00591172
H6IL09145,"LASONDE, JOAN MCCARTHY",REP,2016,IL,H,9,C,C,C00591149
H6IL10135,"RODKIN ROTERING, NANCY",DEM,2016,IL,H,10,C,C,C00574434
H6IL10143,"SCHROEDER, WILL DR",DEM,2016,IL,H,10,C,N,
H6IL10150,"KOPSICK, JOSEPH WILLIAM",OTH,2016,IL,H,10,C,N,C00592139
H6IL11117,"KHOURI, TONIA",REP,2016,IL,H,11,C,C,C00575639
H6IL11125,"TAMS, MICHAEL A",REP,2016,IL,H,11,C,N,C00580977
H6IL11133,"STELLA, DOMINICK J. M.D.",REP,2016,IL,H,11,C,C,C00586065
H6IL11141,"WHITE, HERMAN",REP,2016,IL,H,11,C,C,C00590257
H6IL12099,"BARICEVIC, CHARLES JOHN",DEM,2016,IL,H,12,C,C,C00576710
H6IL12107,"VOWELL, EDWARD F.",DEM,2016,IL,H,12,C,C,C00580522
H6IL12115,"FOLKNER, SADONA M.",GRE,2016,IL,H,12,C,N,
H6IL13113,"GILL, DAVID DR.",IND,2016,IL,H,13,C,C,C00575506
H6IL13121,"WICKLUND, MARK DAVID",DEM,2016,IL,H,13,C,C,C00587287
H6IL13139,"VANDERSAND, ETHAN",REP,2016,IL,H,13,C,C,C00608455
H6IL14129,"WALZ, JIM",DEM,2016,IL,H,14,C,C,C00615260
H6IL14137,"MAGGITT, JESSE",DEM,2016,IL,H,14,C,N,
H6IL14145,"BISON, BUDDY DA",OTH,2016,IL,H,14,C,N,
H6IL15084,"MCCARTER, KYLE",REP,2016,IL,H,15,C,C,C00589739
H6IL16082,"MCGROARTY, COLIN M",REP,2016,IL,H,16,C,N,C00593467
H6IL17205,"HARLAN, PATRICK",REP,2016,IL,H,17,C,N,
H6IL17213,"BOCCAROSSA, JACK",REP,2016,IL,H,17,C,N,
H6IL18088,"LAHOOD, DARIN MCKAY",REP,2016,IL,H,18,I,C,C00575050
H6IL18096,"ZALCMAN, MARK H MR.",REP,2015,IL,H,18,O,N,C00574392
H6IL18104,"FLYNN, MICHAEL",REP,2015,IL,H,18,O,C,C00576264
H6IL18120,"LOPEZ, ADAM",DEM,2015,IL,H,18,O,C,C00577890
H6IL18138,"RIENTS, DONALD RAY",REP,2015,IL,H,18,O,C,C00577122
H6IL18146,"VLAKANCIC, CONNOR",IND,2015,IL,H,18,O,N,C00579979
H6IL18153,"MELLON, ROBERT",DEM,2015,IL,H,18,O,C,C00582460
H6IL18161,"RODRIGUEZ, JUNIUS",DEM,2016,IL,H,18,C,C,C00618728
H6IN01199,"BROWN, WILLIE (FAITHFUL AND TRUE)",DEM,2016,IN,H,1,C,N,
H6IN01207,"MEYER, JOHN",REP,2016,IN,H,1,C,N,
H6IN02155,"COLEMAN, LYNN CARNELL",DEM,2016,IN,H,2,C,C,C00597641
H6IN02163,"CENKUSH, RON",LIB,2016,IN,H,2,C,N,
H6IN03187,"SCHRADER, THOMAS ALLEN",DEM,2016,IN,H,3,O,N,
